STA	TYPE	START	STOP	LON	LAT	NETID	NATFREQ	DAMPING	SEN	RECSEN	GAIN	COMPONENT	PAZFILE		
MILD	H	20160404	25990101	142.15	-34.17	MEL	-12345	-12345	0.204	1677721.625	1	HNZ	cmg-5t.paz		
NOR09	E	20160823	20161109	122.0686	-32.3837	AU	-12345	-12345	399.5	314572.75	1	EHE	lennartz-LE-3Dlite-mkII.paz		
NOR09	E	20160823	20161109	122.0686	-32.3837	AU	-12345	-12345	399.5	314572.75	1	EHN	lennartz-LE-3Dlite-mkII.paz		
NOR09	E	20160823	20161109	122.0686	-32.3837	AU	-12345	-12345	399.5	314572.75	1	EHZ	lennartz-LE-3Dlite-mkII.paz		
NOR10	E	20160823	20161109	122.6187	-32.2679	AU	-12345	-12345	399.5	314572.75	1	EHE	lennartz-LE-3Dlite-mkII.paz		
NOR10	E	20160823	20161109	122.6187	-32.2679	AU	-12345	-12345	399.5	314572.75	1	EHN	lennartz-LE-3Dlite-mkII.paz		
NOR10	E	20160823	20161109	122.6187	-32.2679	AU	-12345	-12345	399.5	314572.75	1	EHZ	lennartz-LE-3Dlite-mkII.paz		
NOR11	E	20160823	20161109	122.0893	-32.4179	AU	-12345	-12345	399.5	314572.75	1	EHE	lennartz-LE-3Dlite-mkII.paz		
NOR11	E	20160823	20161109	122.0893	-32.4179	AU	-12345	-12345	399.5	314572.75	1	EHN	lennartz-LE-3Dlite-mkII.paz		
NOR11	E	20160823	20161109	122.0893	-32.4179	AU	-12345	-12345	399.5	314572.75	1	EHZ	lennartz-LE-3Dlite-mkII.paz		
NOR12	E	20160823	20161109	122.3764	-32.4055	AU	-12345	-12345	399.5	314572.75	1	EHE	lennartz-LE-3Dlite-mkII.paz		
NOR12	E	20160823	20161109	122.3764	-32.4055	AU	-12345	-12345	399.5	314572.75	1	EHN	lennartz-LE-3Dlite-mkII.paz		
NOR12	E	20160823	20161109	122.3764	-32.4055	AU	-12345	-12345	399.5	314572.75	1	EHZ	lennartz-LE-3Dlite-mkII.paz		
LM01	E	20180916	25990101	116.7914	-34.395	AU	-12345	-12345	399.5	400000	2	EHE	lennartz-LE-3Dlite-mkII.paz		
LM01	E	20180916	25990101	116.7914	-34.395	AU	-12345	-12345	399.5	400000	2	EHN	lennartz-LE-3Dlite-mkII.paz		
LM01	E	20180916	25990101	116.7914	-34.395	AU	-12345	-12345	399.5	400000	2	EHZ	lennartz-LE-3Dlite-mkII.paz		
LM01	N	20180916	25990101	116.7914	-34.395	AU	-12345	-12345	0.51	400000	2	HNE	titan-4g.paz		
LM01	N	20180916	25990101	116.7914	-34.395	AU	-12345	-12345	0.51	400000	2	HNN	titan-4g.paz		
LM01	N	20180916	25990101	116.7914	-34.395	AU	-12345	-12345	0.51	400000	2	HNZ	titan-4g.paz		
LM02	E	20180916	25990101	116.6405	-34.4928	AU	-12345	-12345	399.5	400000	2	EHE	lennartz-LE-3Dlite-mkII.paz		
LM02	E	20180916	25990101	116.6405	-34.4928	AU	-12345	-12345	399.5	400000	2	EHN	lennartz-LE-3Dlite-mkII.paz		
LM02	E	20180916	25990101	116.6405	-34.4928	AU	-12345	-12345	399.5	400000	2	EHZ	lennartz-LE-3Dlite-mkII.paz		
LM02	N	20180916	25990101	116.6405	-34.4928	AU	-12345	-12345	0.51	400000	2	HNE	titan-4g.paz		
LM02	N	20180916	25990101	116.6405	-34.4928	AU	-12345	-12345	0.51	400000	2	HNN	titan-4g.paz		
LM02	N	20180916	25990101	116.6405	-34.4928	AU	-12345	-12345	0.51	400000	2	HNZ	titan-4g.paz		
LM03	E	20180916	25990101	116.9292	-34.3677	AU	-12345	-12345	399.5	400000	2	EHE	lennartz-LE-3Dlite-mkII.paz		
LM03	E	20180916	25990101	116.9292	-34.3677	AU	-12345	-12345	399.5	400000	2	EHN	lennartz-LE-3Dlite-mkII.paz		
LM03	E	20180916	25990101	116.9292	-34.3677	AU	-12345	-12345	399.5	400000	2	EHZ	lennartz-LE-3Dlite-mkII.paz		
LM03	N	20180916	25990101	116.9292	-34.3677	AU	-12345	-12345	0.51	400000	2	HNE	titan-4g.paz		
LM03	N	20180916	25990101	116.9292	-34.3677	AU	-12345	-12345	0.51	400000	2	HNN	titan-4g.paz		
LM03	N	20180916	25990101	116.9292	-34.3677	AU	-12345	-12345	0.51	400000	2	HNZ	titan-4g.paz		
LM04	E	20180916	25990101	116.6456	-34.338	AU	-12345	-12345	399.5	400000	2	EHE	lennartz-LE-3Dlite-mkII.paz		
LM04	E	20180916	25990101	116.6456	-34.338	AU	-12345	-12345	399.5	400000	2	EHN	lennartz-LE-3Dlite-mkII.paz		
LM04	E	20180916	25990101	116.6456	-34.338	AU	-12345	-12345	399.5	400000	2	EHZ	lennartz-LE-3Dlite-mkII.paz		
LM04	N	20180916	25990101	116.6456	-34.338	AU	-12345	-12345	0.51	400000	2	HNE	titan-4g.paz		
LM04	N	20180916	25990101	116.6456	-34.338	AU	-12345	-12345	0.51	400000	2	HNN	titan-4g.paz		
LM04	N	20180916	25990101	116.6456	-34.338	AU	-12345	-12345	0.51	400000	2	HNZ	titan-4g.paz		
LM05	E	20180916	25990101	116.3249	-34.3834	AU	-12345	-12345	754.3	400000	2	HHE	trillium-compact-120.paz		
LM05	E	20180916	25990101	116.3249	-34.3834	AU	-12345	-12345	754.3	400000	2	HHN	trillium-compact-120.paz		
LM05	E	20180916	25990101	116.3249	-34.3834	AU	-12345	-12345	754.3	400000	2	HHZ	trillium-compact-120.paz		
SWH2	E	20180101	25990101	115.7941	-33.0374	WG	-12345	-12345	754.3	400000	1	HLE	trillium-compact-120.paz		
SWH2	E	20180101	25990101	115.7941	-33.0374	WG	-12345	-12345	754.3	400000	1	HLN	trillium-compact-120.paz		
SWH2	E	20180101	25990101	115.7941	-33.0374	WG	-12345	-12345	754.3	400000	1	HLZ	trillium-compact-120.paz		
CSBB	E	20180101	25990101	115.8176	-31.9818	WG	-12345	-12345	754.3	400000	1	HLE	trillium-compact-120.paz		
CSBB	E	20180101	25990101	115.8176	-31.9818	WG	-12345	-12345	754.3	400000	1	HLN	trillium-compact-120.paz		
CSBB	E	20180101	25990101	115.8176	-31.9818	WG	-12345	-12345	754.3	400000	1	HLZ	trillium-compact-120.paz		
SWH3	E	20180101	25990101	115.7744	-32.9923	WG	-12345	-12345	754.3	400000	1	HLE	trillium-compact-120.paz		
SWH3	E	20180101	25990101	115.7744	-32.9923	WG	-12345	-12345	754.3	400000	1	HLN	trillium-compact-120.paz		
SWH3	E	20180101	25990101	115.7744	-32.9923	WG	-12345	-12345	754.3	400000	1	HLZ	trillium-compact-120.paz		
GNGN	E	20180101	25990101	115.7147	-31.3579	WG	-12345	-12345	754.3	400000	1	HLE	trillium-compact-120.paz		
GNGN	E	20180101	25990101	115.7147	-31.3579	WG	-12345	-12345	754.3	400000	1	HLN	trillium-compact-120.paz		
GNGN	E	20180101	25990101	115.7147	-31.3579	WG	-12345	-12345	754.3	400000	1	HLZ	trillium-compact-120.paz		
SWH2	E	20180101	25990101	115.7941	-33.0374	WG	-12345	-12345	754.3	400000	1	HLE	trillium-compact-120.paz		
SWH2	E	20180101	25990101	115.7941	-33.0374	WG	-12345	-12345	754.3	400000	1	HLN	trillium-compact-120.paz		
SWH2	E	20180101	25990101	115.7941	-33.0374	WG	-12345	-12345	754.3	400000	1	HLZ	trillium-compact-120.paz		
SWH11	E	20180101	25990101	116.5495	-32.5808	WG	-12345	-12345	754.3	400000	1	HLE	trillium-compact-120.paz		
SWH11	E	20180101	25990101	116.5495	-32.5808	WG	-12345	-12345	754.3	400000	1	HLN	trillium-compact-120.paz		
SWH11	E	20180101	25990101	116.5495	-32.5808	WG	-12345	-12345	754.3	400000	1	HLZ	trillium-compact-120.paz		
SWH10	E	20180101	25990101	116.2896	-33.3003	WG	-12345	-12345	754.3	400000	1	HLE	trillium-compact-120.paz		
SWH10	E	20180101	25990101	116.2896	-33.3003	WG	-12345	-12345	754.3	400000	1	HLN	trillium-compact-120.paz		
SWH10	E	20180101	25990101	116.2896	-33.3003	WG	-12345	-12345	754.3	400000	1	HLZ	trillium-compact-120.paz		
CSSB	E	20180101	25990101	115.8174	-31.9818	WG	-12345	-12345	754.3	400000	1	HLE	trillium-compact-120.paz		
CSSB	E	20180101	25990101	115.8174	-31.9818	WG	-12345	-12345	754.3	400000	1	HLN	trillium-compact-120.paz		
CSSB	E	20180101	25990101	115.8174	-31.9818	WG	-12345	-12345	754.3	400000	1	HLZ	trillium-compact-120.paz		
SWH12	E	20180101	25990101	115.7639	-33.4348	WG	-12345	-12345	754.3	400000	1	HLE	trillium-compact-120.paz		
SWH12	E	20180101	25990101	115.7639	-33.4348	WG	-12345	-12345	754.3	400000	1	HLN	trillium-compact-120.paz		
SWH12	E	20180101	25990101	115.7639	-33.4348	WG	-12345	-12345	754.3	400000	1	HLZ	trillium-compact-120.paz		
SWH1	E	20180101	25990101	115.8213	-33.0383	WG	-12345	-12345	754.3	400000	1	HLE	trillium-compact-120.paz		
SWH1	E	20180101	25990101	115.8213	-33.0383	WG	-12345	-12345	754.3	400000	1	HLN	trillium-compact-120.paz		
SWH1	E	20180101	25990101	115.8213	-33.0383	WG	-12345	-12345	754.3	400000	1	HLZ	trillium-compact-120.paz		
SWH6	E	20180101	25990101	115.8002	-32.9711	WG	-12345	-12345	754.3	400000	1	HLE	trillium-compact-120.paz		
SWH6	E	20180101	25990101	115.8002	-32.9711	WG	-12345	-12345	754.3	400000	1	HLN	trillium-compact-120.paz		
SWH6	E	20180101	25990101	115.8002	-32.9711	WG	-12345	-12345	754.3	400000	1	HLZ	trillium-compact-120.paz		
SWH7	E	20180101	25990101	115.8533	-33.0627	WG	-12345	-12345	754.3	400000	1	HLE	trillium-compact-120.paz		
SWH7	E	20180101	25990101	115.8533	-33.0627	WG	-12345	-12345	754.3	400000	1	HLN	trillium-compact-120.paz		
SWH7	E	20180101	25990101	115.8533	-33.0627	WG	-12345	-12345	754.3	400000	1	HLZ	trillium-compact-120.paz		
SWH4	E	20180101	25990101	115.8443	-33.0088	WG	-12345	-12345	754.3	400000	1	HLE	trillium-compact-120.paz		
SWH4	E	20180101	25990101	115.8443	-33.0088	WG	-12345	-12345	754.3	400000	1	HLN	trillium-compact-120.paz		
SWH4	E	20180101	25990101	115.8443	-33.0088	WG	-12345	-12345	754.3	400000	1	HLZ	trillium-compact-120.paz		
SWH5	E	20180101	25990101	115.7433	-33.0195	WG	-12345	-12345	754.3	400000	1	HLE	trillium-compact-120.paz		
SWH5	E	20180101	25990101	115.7433	-33.0195	WG	-12345	-12345	754.3	400000	1	HLN	trillium-compact-120.paz		
SWH5	E	20180101	25990101	115.7433	-33.0195	WG	-12345	-12345	754.3	400000	1	HLZ	trillium-compact-120.paz		
SWH8	E	20180101	25990101	115.7707	-33.076	WG	-12345	-12345	754.3	400000	1	HLE	trillium-compact-120.paz		
SWH8	E	20180101	25990101	115.7707	-33.076	WG	-12345	-12345	754.3	400000	1	HLN	trillium-compact-120.paz		
SWH8	E	20180101	25990101	115.7707	-33.076	WG	-12345	-12345	754.3	400000	1	HLZ	trillium-compact-120.paz		
SWH9	E	20180101	25990101	115.8897	-32.4913	WB	-12345	-12345	754.3	400000	1	HLE	trillium-compact-120.paz		
SWH9	E	20180101	25990101	115.8897	-32.4913	WB	-12345	-12345	754.3	400000	1	HLN	trillium-compact-120.paz		
SWH9	E	20180101	25990101	115.8897	-32.4913	WB	-12345	-12345	754.3	400000	1	HLZ	trillium-compact-120.paz		
AXCOZ	H	20181130	25990101	145.2511	-22.9608	AU	-12345	-12345	1504.1	2440000	1	HHE	cmg-3esp-120s.paz	# changed from 100000 > 400000	
AXCOZ	H	20181130	25990101	145.2511	-22.9608	AU	-12345	-12345	1504.1	2440000	1	HHN	cmg-3esp-120s.paz		
AXCOZ	H	20181130	25990101	145.2511	-22.9608	AU	-12345	-12345	1494.07	2440000	1	HHZ	cmg-3esp-120s.paz		
BOXOZ	H	20180710	25990101	136.3021	-16.0546	AU	-12345	-12345	1484.97	2440000	1	HHE	cmg-3esp-120s.paz		
BOXOZ	H	20180710	25990101	136.3021	-16.0546	AU	-12345	-12345	1486.95	2440000	1	HHN	cmg-3esp-120s.paz		
BOXOZ	H	20180710	25990101	136.3021	-16.0546	AU	-12345	-12345	1477.05	2440000	1	HHZ	cmg-3esp-120s.paz		
DNDOZ	H	20190228	25990101	123.868	-32.4609	AU	-12345	-12345	1504.1	2440000	1	HHE	cmg-3esp-120s.paz	# changed from 100000 > 400000	
DNDOZ	H	20190228	25990101	123.868	-32.4609	AU	-12345	-12345	1504.1	2440000	1	HHN	cmg-3esp-120s.paz		
DNDOZ	H	20190228	25990101	123.868	-32.4609	AU	-12345	-12345	1504.1	2440000	1	HHZ	cmg-3esp-120s.paz		
DNDOZ	H	20190228	25990101	123.868	-32.4609	AU	-12345	-12345	1504.1	2440000	1	EHE	cmg-3esp-120s.paz	# changed from 100000 > 400000	
DNDOZ	H	20190228	25990101	123.868	-32.4609	AU	-12345	-12345	1504.1	2440000	1	EHN	cmg-3esp-120s.paz		
DNDOZ	H	20190228	25990101	123.868	-32.4609	AU	-12345	-12345	1504.1	2440000	1	EHZ	cmg-3esp-120s.paz		
CVQOZ	H	20190228	25990101	114.078	-24.4457	AU	-12345	-12345	1508.11	2440000	1	HHE	cmg-3esp-120s.paz		
CVQOZ	H	20190228	25990101	114.078	-24.4457	AU	-12345	-12345	1504.1	2440000	1	HHN	cmg-3esp-120s.paz		
CVQOZ	H	20190228	25990101	114.078	-24.4457	AU	-12345	-12345	1500.09	2440000	1	HHZ	cmg-3esp-120s.paz		
LAROZ	H	20180710	25990101	133.2128	-15.5729	AU	-12345	-12345	1486.95	2440000	1	HHE	cmg-3esp-120s.paz		
LAROZ	H	20180710	25990101	133.2128	-15.5729	AU	-12345	-12345	1486.95	2440000	1	HHN	cmg-3esp-120s.paz		
LAROZ	H	20180710	25990101	133.2128	-15.5729	AU	-12345	-12345	1475.07	2440000	1	HHZ	cmg-3esp-120s.paz		
NTNOZ	H	20181130	25990101	141.1853	-17.6278	AU	-12345	-12345	1498.08	2440000	1	HHE	cmg-3esp-120s.paz	# changed from 100000 > 400000	
NTNOZ	H	20181130	25990101	141.1853	-17.6278	AU	-12345	-12345	1504.1	2440000	1	HHN	cmg-3esp-120s.paz		
NTNOZ	H	20181130	25990101	141.1853	-17.6278	AU	-12345	-12345	1492.07	2440000	1	HHZ	cmg-3esp-120s.paz		
PH01	N	20180201	25990101	142.95	-5.846	MEL	-12345	-12345	466186	1	1	HNE	cmg-5t.paz		
PH01	N	20180201	25990101	142.95	-5.846	MEL	-12345	-12345	466186	1	1	HNN	cmg-5t.paz		
PH01	N	20180201	25990101	142.95	-5.846	MEL	-12345	-12345	466186	1	1	HNZ	cmg-5t.paz		
PH02	N	20180201	25990101	142.843	-6.464	MEL	-12345	-12345	466186	1	1	HNE	cmg-5t.paz		
PH02	N	20180201	25990101	142.843	-6.464	MEL	-12345	-12345	466186	1	1	HNN	cmg-5t.paz		
PH02	N	20180201	25990101	142.843	-6.464	MEL	-12345	-12345	466186	1	1	HNZ	cmg-5t.paz		
PH03	N	20180201	25990101	143.213	-6.441	MEL	-12345	-12345	466186	1	1	HNE	cmg-5t.paz		
PH03	N	20180201	25990101	143.213	-6.441	MEL	-12345	-12345	466186	1	1	HNN	cmg-5t.paz		
PH03	N	20180201	25990101	143.213	-6.441	MEL	-12345	-12345	466186	1	1	HNZ	cmg-5t.paz		
PH04	N	20180201	25990101	142.788	-5.934	MEL	-12345	-12345	466186	1	1	HNE	cmg-5t.paz		
PH04	N	20180201	25990101	142.788	-5.934	MEL	-12345	-12345	466186	1	1	HNN	cmg-5t.paz		
PH04	N	20180201	25990101	142.788	-5.934	MEL	-12345	-12345	466186	1	1	HNZ	cmg-5t.paz		
PH05	N	20180201	25990101	143.231	-6.359	MEL	-12345	-12345	466186	1	1	HNE	cmg-5t.paz		
PH05	N	20180201	25990101	143.231	-6.359	MEL	-12345	-12345	466186	1	1	HNN	cmg-5t.paz		
PH05	N	20180201	25990101	143.231	-6.359	MEL	-12345	-12345	466186	1	1	HNZ	cmg-5t.paz		
PH06	N	20180201	25990101	142.282	-6.105	MEL	-12345	-12345	466186	1	1	HNE	cmg-5t.paz		
PH06	N	20180201	25990101	142.282	-6.105	MEL	-12345	-12345	466186	1	1	HNN	cmg-5t.paz		
PH06	N	20180201	25990101	142.282	-6.105	MEL	-12345	-12345	466186	1	1	HNZ	cmg-5t.paz		
BS24	H	20170913	25990101	133.036041	-19.473352	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BS24	H	20170913	25990101	133.036041	-19.473352	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BS24	H	20170913	25990101	133.036041	-19.473352	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BS25	H	20170913	25990101	133.0061	-20.0039	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BS25	H	20170913	25990101	133.0061	-20.0039	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BS25	H	20170913	25990101	133.0061	-20.0039	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BS26	H	20170913	25990101	132.997	-20.4868	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BS26	H	20170913	25990101	132.997	-20.4868	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BS26	H	20170913	25990101	132.997	-20.4868	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BS27	H	20170913	25990101	132.991165	-20.997169	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BS27	H	20170913	25990101	132.991165	-20.997169	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BS27	H	20170913	25990101	132.991165	-20.997169	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BS28	H	20170913	25990101	132.98912	-21.506968	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BS28	H	20170913	25990101	132.98912	-21.506968	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BS28	H	20170913	25990101	132.98912	-21.506968	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BT23	H	20170913	25990101	133.49469	-18.994886	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BT23	H	20170913	25990101	133.49469	-18.994886	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BT23	H	20170913	25990101	133.49469	-18.994886	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BT24	H	20170913	25990101	133.505875	-19.505409	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BT24	H	20170913	25990101	133.505875	-19.505409	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BT24	H	20170913	25990101	133.505875	-19.505409	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BT25	H	20170913	25990101	133.501389	-20.002199	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BT25	H	20170913	25990101	133.501389	-20.002199	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BT25	H	20170913	25990101	133.501389	-20.002199	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BT26	H	20170913	25990101	133.490448	-20.49511	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BT26	H	20170913	25990101	133.490448	-20.49511	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BT26	H	20170913	25990101	133.490448	-20.49511	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BT27	H	20170913	25990101	133.498795	-20.987762	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BT27	H	20170913	25990101	133.498795	-20.987762	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BT27	H	20170913	25990101	133.498795	-20.987762	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BT28	H	20170913	25990101	133.467484	-21.512865	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BT28	H	20170913	25990101	133.467484	-21.512865	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BT28	H	20170913	25990101	133.467484	-21.512865	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BU22	H	20170913	25990101	134.00296	-18.499073	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BU22	H	20170913	25990101	134.00296	-18.499073	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BU22	H	20170913	25990101	134.00296	-18.499073	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BU23	H	20170913	25990101	134.007339	-18.995272	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BU23	H	20170913	25990101	134.007339	-18.995272	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BU23	H	20170913	25990101	134.007339	-18.995272	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BU24	H	20170913	25990101	134.051315	-19.509954	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BU24	H	20170913	25990101	134.051315	-19.509954	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BU24	H	20170913	25990101	134.051315	-19.509954	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BU25	H	20170913	25990101	133.997284	-19.987675	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BU25	H	20170913	25990101	133.997284	-19.987675	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BU25	H	20170913	25990101	133.997284	-19.987675	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BU26	H	20170913	25990101	134.020889	-20.563314	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BU26	H	20170913	25990101	134.020889	-20.563314	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BU26	H	20170913	25990101	134.020889	-20.563314	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BU27	H	20170913	25990101	133.995621	-20.999662	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BU27	H	20170913	25990101	133.995621	-20.999662	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BU27	H	20170913	25990101	133.995621	-20.999662	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BU28	H	20170913	25990101	134.016937	-21.492636	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BU28	H	20170913	25990101	134.016937	-21.492636	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BU28	H	20170913	25990101	134.016937	-21.492636	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BV21	H	20170913	25990101	134.518463	-17.993881	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BV21	H	20170913	25990101	134.518463	-17.993881	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BV21	H	20170913	25990101	134.518463	-17.993881	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BV22	H	20170913	25990101	134.451172	-18.506021	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BV22	H	20170913	25990101	134.451172	-18.506021	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BV22	H	20170913	25990101	134.451172	-18.506021	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BV23	H	20170913	25990101	134.4798	-19.0186	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BV23	H	20170913	25990101	134.4798	-19.0186	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BV23	H	20170913	25990101	134.4798	-19.0186	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BV24	H	20170913	25990101	134.498688	-19.522436	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BV24	H	20170913	25990101	134.498688	-19.522436	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BV24	H	20170913	25990101	134.498688	-19.522436	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BV26	H	20170913	25990101	134.59903	-20.538568	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BV26	H	20170913	25990101	134.59903	-20.538568	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BV26	H	20170913	25990101	134.59903	-20.538568	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BV27	H	20170913	25990101	134.500412	-21.002174	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BV27	H	20170913	25990101	134.500412	-21.002174	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BV27	H	20170913	25990101	134.500412	-21.002174	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BV28	H	20170913	25990101	134.504074	-21.500433	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BV28	H	20170913	25990101	134.504074	-21.500433	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BV28	H	20170913	25990101	134.504074	-21.500433	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BW20	H	20170913	25990101	135.01767	-17.570829	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BW20	H	20170913	25990101	135.01767	-17.570829	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BW20	H	20170913	25990101	135.01767	-17.570829	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BW21	H	20170913	25990101	134.991241	-17.975084	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BW21	H	20170913	25990101	134.991241	-17.975084	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BW21	H	20170913	25990101	134.991241	-17.975084	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BW22	H	20170913	25990101	135.1019	-18.5166	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BW22	H	20170913	25990101	135.1019	-18.5166	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BW22	H	20170913	25990101	135.1019	-18.5166	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BW23	H	20170913	25990101	135.011612	-19.003162	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BW23	H	20170913	25990101	135.011612	-19.003162	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BW23	H	20170913	25990101	135.011612	-19.003162	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BW24	H	20170913	25990101	135.001816	-19.502329	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
BW24	H	20170913	25990101	135.001816	-19.502329	OA	-12345	-12345	754.3	409735	1	HHN	trillium-compact-120.paz		
BW24	H	20170913	25990101	135.001816	-19.502329	OA	-12345	-12345	754.3	409735	1	HHZ	trillium-compact-120.paz		
BW25	H	20170913	25990101	135.059448	-20.10265	OA	-12345	-12345	754.3	409735	1	HHE	trillium-compact-120.paz		
